combatMissionId,cuvgId,team,timestampMissionStart,locationStart,startBaseID,locationTarget,timestampMissionEnd,locationEndPlan,locationEndActual,endBaseId,domain,missionProfile,forces,cuvgFunctions,milesPlan,fuelConsumedPlan,milesActual,fuelConsumedActual,winTeam,blueDamaged,redDamaged
"13927","1887","Blue","7228800.0","(-33.08135986328125, 27.684377670288086)","389","(-99.5111672538024, 6.113820579046731)","7290180.0","(-33.08136168889635, 27.68437714629121)","(-33.08136168889635, 27.68437714629121)","389","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","9164.853","124107.41","9164.853","124107.41","Blue","0","1"
"14026","1236","Blue","7275600.0","(-46.38993835449219, 5.648351669311523)","Unknown","(-49.29566368575266, -1.519917582417591)","7291500.0","(-46.39003544527659, 5.648420038169037)","(-46.39003544527659, 5.648420038169037)","37203","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","1068.6249","23747.219","1068.6249","23747.219","Blue","0","1"
"12982","1492","Blue","6789600.0","(57.37617111206055, 2.933143138885498)","476","(-77.81320461291357, 7.026259872939548)","7292820.0","(57.37617173193138, 2.9331430288461604)","(57.37617173193138, 2.9331430288461604)","476","Air","seaToGroundAttack","Navy","[AerialReconMarine]","18542.186","112322.86","18542.186","112322.86","Red","1","0"
"12982","26","Blue","6789600.0","(-67.48603194168993, 26.747143037276263)","Unknown","(-77.81320461291357, 7.026259872939548)","7292820.0","(-67.48626708984375, 26.74725341796875)","(-67.48626708984375, 26.74725341796875)","N/A","Water","seaToGroundAttack","Navy","[MarineAttackSmall]","2690.0576","350877.1","2690.0576","350877.1","Red","1","0"
"12982","1300","Blue","6789600.0","(-70.29885124939729, 22.527338437664774)","Unknown","(-77.81320461291357, 7.026259872939548)","7292820.0","(-61.86058044433594, 23.934066772460938)","(-61.86058044433594, 23.934066772460938)","N/A","Water","seaToGroundAttack","Navy","[MarineAttackLarge]","2552.7595","1605144.1","2552.7595","1605144.1","Red","1","0"
"12982","39","Blue","6789600.0","(-70.29911041259766, 26.74706767352398)","Unknown","(-77.81320461291357, 7.026259872939548)","7292820.0","(-59.04773712158203, 29.560440063476562)","(-59.04773712158203, 29.560440063476562)","N/A","Water","seaToGroundAttack","Navy","[MarineAttackSmall]","3190.13","416103.9","3190.13","416103.9","Red","1","0"
"14005","1309","Blue","7264800.0","(-57.64131546020508, 21.120878219604492)","Unknown","(-49.19884557937064, -6.333630236950555)","7293660.0","(-57.641245103016196, 21.12087850985898)","(-57.641245103016196, 21.12087850985898)","37451","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","3963.1296","88069.55","3963.1296","88069.55","Blue","0","1"
"13984","1285","Blue","7254000.0","(-49.599552154541016, 7.2935590744018555)","545","(-98.60824344650378, 19.150036486950555)","7295460.0","(-49.599537841196366, 7.293546085793574)","(-49.599537841196366, 7.293546085793574)","37368","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","6768.894","180503.83","6768.894","180503.83","Blue","0","1"
"14019","1267","Blue","7272000.0","(-73.50836181640625, 26.70024299621582)","Unknown","(-104.46071717433769, 23.72044557005495)","7300500.0","(-73.50827796150072, 26.70024571365431)","(-73.50827796150072, 26.70024571365431)","37284","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","3882.432","103531.51","3882.432","103531.51","Blue","0","1"
"14035","1287","Blue","7279200.0","(-49.599552154541016, 7.2935590744018555)","545","(-60.62108588122635, -13.697072458791212)","7305000.0","(-49.599537841196366, 7.293546085793574)","(-49.599537841196366, 7.293546085793574)","37368","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","3271.1865","87231.63","3271.1865","87231.63","Red","1","0"
"14053","1265","Blue","7286400.0","(-73.50836181640625, 26.70024299621582)","Unknown","(-83.02991183158345, 12.85848428914835)","7307700.0","(-73.50827796150072, 26.70024571365431)","(-73.50827796150072, 26.70024571365431)","37284","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","2276.1536","60697.42","2276.1536","60697.42","Blue","0","1"
"14071","2020","Blue","7293600.0","(-15.434316635131836, 12.802423477172852)","383","(-73.11201917710704, 19.714351202692605)","7316640.0","(-15.434316961833105, 12.802423162774716)","(-15.434316961833105, 12.802423162774716)","383","Air","airToSeaAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","7677.1426","206251.56","7677.1426","206251.56","Red","1","0"
"14071","2030","Blue","7293600.0","(-61.11067199707031, 36.632381439208984)","313","(-73.11201917710704, 19.714351202692605)","7316640.0","(-61.110670247832985, 36.63238324175825)","(-61.110670247832985, 36.63238324175825)","313","Air","airToSeaAttack","Air_Force","[AerialAttackAir]","2751.8018","80260.91","2751.8018","80260.91","Red","1","0"
"14088","1285","Blue","7300800.0","(-49.599552154541016, 7.2935590744018555)","545","(-77.33105886060564, 14.088128157780188)","7318740.0","(-49.599537841196366, 7.293546085793574)","(-49.599537841196366, 7.293546085793574)","37368","Air","airToSeaAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","3877.4795","103399.445","3877.4795","103399.445","Red","1","0"
"14068","1261","Blue","7293600.0","(-73.50836181640625, 26.70024299621582)","Unknown","(-97.74572595653238, 19.359359159506468)","7319280.0","(-73.50827796150072, 26.70024571365431)","(-73.50827796150072, 26.70024571365431)","37284","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","3238.6104","71969.12","3238.6104","71969.12","Red","1","0"
"13851","1559","Blue","7192800.0","(-61.11067199707031, 36.632381439208984)","313","(-70.29923858589785, 22.52734878310446)","7321080.0","(-61.110670247832985, 36.63238324175825)","(-61.110670247832985, 36.63238324175825)","313","Air","airToSeaAttack","Marine_Corps","[AerialAttackGroundRotary, AerialTransport, AerialReconMarine]","2237.3333","200034.14","2237.3333","200034.14","Blue","0","1"
"13851","1236","Blue","7192800.0","(-46.38993835449219, 5.648351669311523)","Unknown","(-70.29923858589785, 22.52734878310446)","7321080.0","(-46.39003544527659, 5.648420038169037)","(-46.39003544527659, 5.648420038169037)","37203","Air","airToSeaAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","3951.39","87808.664","3951.39","87808.664","Blue","0","1"
"13999","2087","Blue","7261200.0","(-34.902427673339844, 27.047218322753906)","1350","(-69.68273162841797, -10.618990898132324)","7321740.0","(-34.90242839892869, 27.0472184065934)","(-34.90242839892869, 27.0472184065934)","1350","Air","airToGroundBomb","Air_Force","[AerialBomb]","6995.65","384760.75","6995.65","384760.75","Blue","0","1"
"13821","2091","Blue","7178400.0","(64.85615539550781, 0.4673119783401489)","352","(-86.63865661621094, 26.589954376220703)","7327860.0","(64.85615643312784, 0.4673119848901024)","(64.85615643312784, 0.4673119848901024)","352","Air","airToGroundBomb","Air_Force","[AerialBomb]","19574.58","1565966.4","19574.58","1565966.4","Blue","0","1"
"14085","1309","Blue","7300800.0","(-57.64131546020508, 21.120878219604492)","Unknown","(-97.4611140253248, 21.52521706690864)","7334820.0","(-57.641245103016196, 21.12087850985898)","(-57.641245103016196, 21.12087850985898)","37451","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","5112.231","113605.125","5112.231","113605.125","Blue","0","1"
"13082","3865","Red","6834600.0","(-88.85565948486328, 27.25366973876953)","1391","(-81.59023933626544, 32.365712948273895)","7337580.0","(-88.85566213107374, 27.253670157967036)","(-88.85566213107374, 27.253670157967036)","1391","Air","seaToGroundAttack","Navy","[AerialReconMarine]","1120.9794","6790.5483","1120.9794","6790.5483","Red","1","0"
"13082","3792","Red","6834600.0","(-60.54681880487736, 16.980405392121288)","Unknown","(-81.59023933626544, 32.365712948273895)","7337580.0","(-78.73764038085938, 21.120878219604492)","(-78.73764038085938, 21.120878219604492)","N/A","Water","seaToGroundAttack","Navy","[MarineAttackLarge]","2706.6655","1209797.5","2706.6655","1209797.5","Red","1","0"
"13082","2391","Red","6834600.0","(-59.36888075569041, 17.12632255259324)","Unknown","(-81.59023933626544, 32.365712948273895)","7337580.0","(-64.94208526611328, 11.313076972961426)","(-64.94208526611328, 11.313076972961426)","N/A","Water","seaToGroundAttack","Navy","[MarineAttackSmall]","3271.0332","426656.5","3271.0332","426656.5","Red","1","0"
"13082","2412","Red","6834600.0","(-60.54681880487736, 16.980405392121288)","Unknown","(-81.59023933626544, 32.365712948273895)","7337580.0","(-60.365150451660156, 16.440475463867188)","(-60.365150451660156, 16.440475463867188)","N/A","Water","seaToGroundAttack","Navy","[MarineAttackSmall]","3143.7964","410060.4","3143.7964","410060.4","Red","1","0"
"14037","2025","Blue","7279200.0","(-33.08135986328125, 27.684377670288086)","389","(-62.0726432800293, -12.589215278625488)","7338660.0","(-33.08136168889635, 27.68437714629121)","(-33.08136168889635, 27.68437714629121)","389","Air","airToGroundBomb","Air_Force","[AerialBomb]","6842.0796","342103.97","6842.0796","342103.97","Blue","0","1"
"14093","1935","Blue","7304400.0","(-33.08135986328125, 27.684377670288086)","389","(-63.44766383263642, 7.669932606456044)","7341960.0","(-33.08136168889635, 27.68437714629121)","(-33.08136168889635, 27.68437714629121)","389","Air","airToGroundAttack","Air_Force","[AerialAttackAir]","4836.0137","100750.305","4836.0137","100750.305","Blue","0","1"
"14093","1887","Blue","7304400.0","(-33.08135986328125, 27.684377670288086)","389","(-63.44766383263642, 7.669932606456044)","7341960.0","(-33.08136168889635, 27.68437714629121)","(-33.08136168889635, 27.68437714629121)","389","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","4836.0137","65487.7","4836.0137","65487.7","Blue","0","1"
"14100","1267","Blue","7308000.0","(-73.50836181640625, 26.70024299621582)","Unknown","(-77.57102522013491, -10.805851862980774)","7342500.0","(-73.50827796150072, 26.70024571365431)","(-73.50827796150072, 26.70024571365431)","37284","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","5211.726","138979.34","5211.726","138979.34","Blue","0","1"
"14078","1236","Blue","7297200.0","(-46.38993835449219, 5.648351669311523)","Unknown","(-107.70022869517611, 8.995042067307693)","7346100.0","(-46.39003544527659, 5.648420038169037)","(-46.39003544527659, 5.648420038169037)","37203","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","8407.009","186822.4","8407.009","186822.4","Blue","0","1"
"14113","1265","Blue","7315200.0","(-73.50836181640625, 26.70024299621582)","Unknown","(-57.297519762544255, -3.4832535628434016)","7347420.0","(-73.50827796150072, 26.70024571365431)","(-73.50827796150072, 26.70024571365431)","37284","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","4699.636","125323.62","4699.636","125323.62","Blue","0","1"
"13991","1556","Blue","7257600.0","(-61.11067199707031, 36.632381439208984)","313","(-57.68913789715846, -1.3412281078296644)","7357320.0","(-61.110670247832985, 36.63238324175825)","(-61.110670247832985, 36.63238324175825)","313","Air","airToGroundAttack","Marine_Corps","[AerialAttackAir, AerialResupply]","5266.0947","245751.1","5266.0947","245751.1","Blue","0","1"
"13991","1910","Blue","7257600.0","(2.9742677211761475, -5.269563674926758)","434","(-57.68913789715846, -1.3412281078296644)","7357320.0","(2.9742676794652425, -5.269563444368131)","(2.9742676794652425, -5.269563444368131)","434","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","8383.087","192223.61","8383.087","192223.61","Blue","0","1"
"14196","1916","Blue","7354800.0","(-61.11067199707031, 36.632381439208984)","313","(-60.54681841638393, 16.98040515331608)","7363200.0","(-61.110670247832985, 36.63238324175825)","(-61.110670247832985, 36.63238324175825)","313","Air","airToSeaAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","2716.6023","56764.82","2716.6023","56764.82","Blue","0","1"
"13178","1494","Blue","6879600.0","(57.64908218383789, -4.381503105163574)","490","(-85.59281921386719, 32.33943557739258)","7367820.0","(57.649082262544255, -4.381503262362642)","(57.649082262544255, -4.381503262362642)","490","Air","seaToGroundAttack","Navy","[AerialReconMarine]","18690.71","113222.58","18690.71","113222.58","Blue","0","1"
"13178","14","Blue","6879600.0","(-59.04804143038558, 29.560350561548262)","Unknown","(-85.59281921386719, 32.33943557739258)","7367820.0","(-59.04773712158203, 23.934066772460938)","(-59.04773712158203, 23.934066772460938)","N/A","Water","seaToGroundAttack","Navy","[MarineAttackSmall]","3049.123","397711.72","3049.123","397711.72","Blue","0","1"
"13178","1417","Blue","6879600.0","(-70.29924348747895, 26.747145075848554)","Unknown","(-85.59281921386719, 32.33943557739258)","7367820.0","(-59.04773712158203, 29.560440063476562)","(-59.04773712158203, 29.560440063476562)","N/A","Water","seaToGroundAttack","Navy","[MarineAttackLarge]","2310.9897","1032942.4","2310.9897","1032942.4","Blue","0","1"
"13178","18","Blue","6879600.0","(-71.70561341969442, 26.747251736374817)","Unknown","(-85.59281921386719, 32.33943557739258)","7367820.0","(-70.29911041259766, 22.52747344970703)","(-70.29911041259766, 22.52747344970703)","N/A","Water","seaToGroundAttack","Navy","[MarineAttackSmall]","1895.9448","247297.16","1895.9448","247297.16","Blue","0","1"
"13885","2214","Blue","7207200.0","(97.78508758544922, 1.463180422782898)","972","(-57.64533996582031, -0.9085443019866943)","7370220.0","(97.78508566948477, 1.4631803743131826)","(97.78508566948477, 1.4631803743131826)","972","Air","airToGroundBomb","Air_Force","[AerialBomb]","21485.582","1862083.8","21485.582","1862083.8","Red","1","0"
"14178","1267","Blue","7347600.0","(-73.50836181640625, 26.70024299621582)","Unknown","(-58.05551872863508, 7.752500429258234)","7373580.0","(-73.50827796150072, 26.70024571365431)","(-73.50827796150072, 26.70024571365431)","37284","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","3311.364","88303.03","3311.364","88303.03","Blue","0","1"
"14164","1309","Blue","7340400.0","(-57.64131546020508, 21.120878219604492)","Unknown","(-100.29363282680686, 24.26119290865384)","7375860.0","(-57.641245103016196, 21.12087850985898)","(-57.641245103016196, 21.12087850985898)","37451","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","5434.7573","120772.38","5434.7573","120772.38","Blue","0","1"
"14139","2087","Blue","7329600.0","(-34.902427673339844, 27.047218322753906)","1350","(-41.651756286621094, -11.616097450256348)","7378620.0","(-34.90242839892869, 27.0472184065934)","(-34.90242839892869, 27.0472184065934)","1350","Air","airToGroundBomb","Air_Force","[AerialBomb]","5376.2964","295696.3","5376.2964","295696.3","Blue","0","1"
"14225","1916","Blue","7369200.0","(-61.11067199707031, 36.632381439208984)","313","(-61.089437851239126, 13.645051161046366)","7379040.0","(-61.110670247832985, 36.63238324175825)","(-61.110670247832985, 36.63238324175825)","313","Air","airToSeaAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","3176.6567","66377.9","3176.6567","66377.9","Blue","0","1"
"14193","1265","Blue","7354800.0","(-73.50836181640625, 26.70024299621582)","Unknown","(-66.35928214261591, 4.260696769886323)","7380420.0","(-73.50827796150072, 26.70024571365431)","(-73.50827796150072, 26.70024571365431)","37284","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","3241.6199","86443.19","3241.6199","86443.19","Blue","0","1"
"14185","1303","Blue","7351200.0","(-57.64131546020508, 21.120878219604492)","Unknown","(-89.013243077036, 0.6298331572278073)","7385100.0","(-57.641245103016196, 21.12087850985898)","(-57.641245103016196, 21.12087850985898)","37451","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","5090.4263","113120.58","5090.4263","113120.58","Blue","0","1"
"13578","3867","Red","7059600.0","(-45.417274475097656, -3.762716770172119)","1434","(-75.98669771891404, 24.04033954326924)","7386720.0","(-45.41727391344159, -3.7627167754120876)","(-45.41727391344159, -3.7627167754120876)","1434","Air","seaToGroundAttack","Navy","[AerialReconMarine]","5627.3027","34088.47","5627.3027","34088.47","Red","1","0"
